3524,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1025000,850000,,,No,No recibo bono,Más de tres,40,Marzo,2,Horarios flexibles,2,"No, pero escucho ofertas.",Developer,3,0,0,0,"Docker, Kubernetes, Linux","HTML, Javascript, Python, SQL","Django, jQuery",PostgreSQL,"Postman, Test Case",De 11  a 50  personas,Híbrido (presencial y remoto),2,,No,3,5,Responder sobre mis estudios,Terciario,Incompleto,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,Terminar encuesta,,,,,35,Hombre Cis,FALSE,Semi-Senior,1025000
3525,Córdoba,Full-Time,Staff (planta permanente),1337900,1128534,,,No,No recibo bono,Dos,114,Mayo,2,Capacitaciones y/o cursos,2,"No, pero escucho ofertas.",HelpDesk,20,3,3,0,Windows Server,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 101 a 200 personas,100% presencial,0,"si, bimestral",No,8,0,Terminar encuesta,,,,,,,,,,41,Hombre Cis,FALSE,Senior,1337900
3526,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1183423,969102,,,No,No recibo bono,Uno,50,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",HelpDesk,12,2,2,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 1001 a 2000 personas,100% remoto,0,si,No,9,0,Terminar encuesta,,,,,,,,,,38,Hombre Cis,FALSE,Senior,1183423
3527,Mendoza,Full-Time,Staff (planta permanente),1041000,80000,,,No,No recibo bono,Dos,60,Marzo,2,"Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles",2,"No, pero escucho ofertas.",UX Designer,15,9,10,1,"Docker, Serverless","CSS, HTML, Javascript, PHP, SQL","Bootstrap, jQuery, WordPress",MySQL,"Cypress, Puppeteer",De 101 a 200 personas,Híbrido (presencial y remoto),4,inflación,No sé,6,3,Responder sobre mis estudios,Terciario,Incompleto,Diseño Multimedial,,Terminar encuesta,,,,,36,Hombre Cis,FALSE,Senior,1041000
3528,Salta,Full-Time,Staff (planta permanente),850000,711000,,,No,No recibo bono,Dos,55,Abril,2,"Abono de Internet, Capacitaciones y/o cursos, Horarios flexibles",1,"No, pero escucho ofertas.",Data Engineer,1,1,1,0,"Docker, Google Cloud Platform, Linux","Bash/Shell, Python, SQL",Spark,"Google Cloud Storage, Microsoft SQL Server, MySQL, PostgreSQL, Teradata, Google BigQuery",Postman,De 201 a 500 personas,100% remoto,0,,No,9,4,Responder sobre mis estudios,Universitario,Completo,Tecnicatura en Informática,UCA - Universidad Católica Argentina,Terminar encuesta,,,,,27,Hombre Cis,FALSE,Junior,850000
3529,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2420000,2054000,,,Un sueldo,Mix de las anteriores,Más de tres,70,Mayo,4,"Abono de celular, Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Cuota para universidad / posgrados, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",4,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,14,9,9,0,"AIX, HP-UX, Linux, SAP, VMWare, Windows Server","Bash/Shell, Python",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 1001 a 2000 personas,Híbrido (presencial y remoto),2,"Si se aplico, los aumentos pertenecientes al sindicato STIGAS.",No,9,1,Responder sobre guardias,Secundario,Completo,Analista de Sistemas,UTN - Universidad Tecnológica Nacional,Responder sobre guardias,"Sí, pasiva",134000,Bruto,Terminar encuesta,33,Hombre Cis,FALSE,Senior,2420000
3530,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2100000,1900000,,,Un sueldo,Performance individual,Uno,45,Febrero,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Horarios flexibles",4,"No, pero escucho ofertas.",QA / Tester,5,2,2,0,"Docker, Mainframe","Python, SQL",Ninguno de los anteriores,Microsoft SQL Server,"Appium, Cucumber, JUnit, Postman, SoapUI, otro",De 501 a 1000 personas,100% remoto,0,,Sí,7,4,Terminar encuesta,,,,,,,,,,44,Mujer Cis,FALSE,Semi-Senior,2100000
3531,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1210415,1004645,,,No,No recibo bono,Uno,40,Febrero,2,"Capacitaciones y/o cursos, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",UX Researcher,5,1,2,0,"Azure, Firebase, Google Cloud Platform",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),1,Ajuste trimestral justificado por inflación que está por debajo del IPC,No,6,1,Responder sobre mis estudios,Doctorado,Completo,Licenciatura en Ciencias Antropológicas,UBA - Universidad de Buenos Aires,Terminar encuesta,,,,,34,Mujer Cis,FALSE,Semi-Senior,1210415
3532,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2800000,2300000,,,Un sueldo,Mix de las anteriores,Dos,25,Marzo,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Lactario en la oficina, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, pero escucho ofertas.",Infosec,2,2,2,0,no,no,no,no,Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,,No sé,8,3,Responder sobre mis estudios,Universitario,En curso,Licenciatura en Informática,,Terminar encuesta,,,,,35,Mujer Cis,FALSE,Junior,2800000
3533,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1285000,1170000,,,No,Performance de la compañía,Uno,7,Marzo,1,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online",1,"No, pero escucho ofertas.",Developer,2,1,1,0,"Amazon Web Services, Azure, Docker, Kubernetes, Linux","CSS, Java, Javascript, Kotlin, Python, SQL","Hibernate, Node.js, React.js, Spring","Amazon Redshift, Amazon RDS/Aurora, MongoDB, MySQL, Redis","Cucumber, Cypress, JUnit, Postman, Spek2",De 1001 a 2000 personas,100% remoto,0,,No sé,4,5,Responder sobre guardias,,,,,,"Sí, pasiva",0,Porcentaje de mi sueldo bruto,Terminar encuesta,28,Hombre Cis,FALSE,Junior,1285000
3535,Buenos Aires,Full-Time,Contractor,1410000,1250000,,,Menos de un sueldo,Mix de las anteriores,Dos,76,Abril,3,"Abono de celular, Abono de Internet, Horarios flexibles",3,"No, estoy muy conforme.",Developer,6,2,2,0,"Amazon Web Services, Docker, Linux","CSS, HTML, Javascript, Python","Bootstrap, Django, jQuery, FASTAPI",PostgreSQL,Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,si,No sé,9,2,Terminar encuesta,,,,,,,,,,29,Mujer Cis,FALSE,Senior,1410000
3536,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1500000,1200000,,,No,No recibo bono,Uno,45,Marzo,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",Developer,13,5,5,2,Ninguna de las anteriores,.NET,".NET Core, Ninguno de los anteriores",Ninguna de las anteriores,Ninguna de las anteriores,De 201 a 500 personas,100% remoto,0,Si.,No,9,2,Terminar encuesta,,,,,,,,,,36,Hombre Cis,FALSE,Senior,1500000
3537,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2300000,1909000,,,Un sueldo,Performance de la compañía,Tres,90,Mayo,2,2 dias de home office,2,"No, pero escucho ofertas.",Developer,25,9,9,0,Ninguna de las anteriores,ORACLE,Ninguno de los anteriores,Oracle,Ninguna de las anteriores,De 2001a 5000 personas,Híbrido (presencial y remoto),3,Paritarias,No,5,1,Terminar encuesta,,,,,,,,,,45,Hombre Cis,FALSE,Senior,2300000
3538,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),786000,652000,,,No,No recibo bono,Dos,15,Mayo,4,Ninguna de las anteriores,1,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,3,0,0,0,"Arduino o similar, Docker, Linux, Microcontroladores, Ansible - Zabbix - Puppet - Wireguard - OpenVPN","Bash/Shell, Python",Ninguno de los anteriores,"MariaDB, MySQL, PostgreSQL",Ninguna de las anteriores,De 201 a 500 personas,100% presencial,0,Ajustes salariales fuera de convenio.,No,0,4,Responder sobre guardias,Universitario,En curso,Licenciatura en Sistemas,UNGS - Universidad Nacional de General Sarmiento,Responder sobre guardias,"Sí, pasiva",0,Neto,Terminar encuesta,25,Hombre Cis,FALSE,Semi-Senior,786000
3539,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1500000,1200000,,,No,No recibo bono,Dos,12,Abril,3,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Viáticos",3,"No, estoy muy conforme.",Designer,24,17,17,0,Ninguna de las anteriores,"CSS, HTML, Javascript","Bootstrap, Node.js, React.js, WordPress","MariaDB, MySQL",Postman,De 11  a 50  personas,100% presencial,0,,No,4,2,Responder sobre mis estudios,Posgrado/Especialización,En curso,Licenciatura en Sistemas,UBA - Universidad de Buenos Aires,Terminar encuesta,,,,,42,Mujer Cis,FALSE,Senior,1500000
3540,Ciudad Autónoma de Buenos Aires,Full-Time,Contractor,1462789,1121687,,,No,No recibo bono,Más de tres,25,Mayo,2,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",Technical Leader,18,6,6,2,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,"Informix, Microsoft SQL Server",Plataformas propietarios de Cisco,De 5001 a 10000 personas,Híbrido (presencial y remoto),2,Ajuste por inflación,Sí,8,5,Terminar encuesta,,,,,,,,,,53,Hombre Cis,FALSE,Senior,1462789
3541,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2018000,1831300,,,De uno a tres sueldos,Mix de las anteriores,Dos,30,Marzo,3,"Abono de celular, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",Manager / Director,25,12,5,0,"Firebase, Google Cloud Platform",Javascript,WordPress,"MySQL, JQL,SOQL",Postman,De 1001 a 2000 personas,Híbrido (presencial y remoto),1,ajustes por inflacion cada 3 meses,Sí,7,2,Responder sobre guardias,Universitario,Completo,Licenciatura en Comercialización,UAI - Universidad Abierta Interamericana,Terminar encuesta,No,0,Bruto,Responder sobre mis estudios,43,Mujer Cis,FALSE,Senior,2018000
3542,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2800000,2430000,,,Un sueldo,Mix de las anteriores,Dos,63,Abril,3,"Abono de celular, Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Business Analyst,6,2,0,6,Oracle,Ninguno de los anteriores,Ninguno de los anteriores,Oracle,Ninguna de las anteriores,De 501 a 1000 personas,Híbrido (presencial y remoto),1,,No,8,0,Terminar encuesta,,,,,,,,,,32,Hombre Cis,FALSE,Senior,2800000
3543,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2600000,2100000,,,No,No recibo bono,Uno,37,Febrero,2,Viáticos,3,"No, pero escucho ofertas.",Manager / Director,7,14,7,12,"Docker, Linux","Python, R, SQL",Ninguno de los anteriores,"MariaDB, MySQL",Ninguna de las anteriores,De 51 a 100 personas,Híbrido (presencial y remoto),1,,No,5,2,Responder sobre mis estudios,Secundario,Completo,,,Terminar encuesta,,,,,36,Hombre Cis,FALSE,Senior,2600000
3544,Santa Fe,Full-Time,Staff (planta permanente),845000,700000,,,No,No recibo bono,Uno,30,Mayo,1,"Abono de Internet, Clases de idiomas",2,"No, pero escucho ofertas.",Data Engineer,5,0,0,0,"Amazon Web Services, Docker, Linux","Bash/Shell, Python",Ninguno de los anteriores,"MySQL, PostgreSQL",Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,No ajustaron por inflación como venían haciendo. Aumentaron menos,No sé,7,4,Terminar encuesta,,,,,,,,,,28,Hombre Cis,FALSE,Semi-Senior,845000
3545,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2300000,2000000,,,Un sueldo,Performance de la compañía,Más de tres,30,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Manager / Director,3,3,3,10,Serverless,"CSS, HTML, Java, Javascript, SQL",Hibernate,"MySQL, Oracle",jra,De 1001 a 2000 personas,Híbrido (presencial y remoto),1,según inflación,No,7,0,Responder sobre mis estudios,Universitario,Completo,Ingeniería en Sistemas,UAI - Universidad Abierta Interamericana,Responder sobre guardias,No,0,Bruto,Terminar encuesta,52,Hombre Cis,FALSE,Semi-Senior,2300000
3546,Córdoba,Full-Time,Staff (planta permanente),2000000,1650000,,,Un sueldo,Performance individual,Tres,20,Mayo,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",Developer,4,0,0,0,Ninguna de las anteriores,"CSS, HTML, Javascript","Node.js, React.js",Ninguna de las anteriores,Jest,De 11  a 50  personas,100% remoto,0,,No sé,8,5,Responder sobre mis estudios,Universitario,Completo,Licenciatura en Comunicación,UNC - Universidad Nacional de Córdoba,Responder sobre guardias,No,0,Porcentaje de mi sueldo bruto,Terminar encuesta,47,Hombre Cis,FALSE,Semi-Senior,2000000
3547,Buenos Aires,Full-Time,Staff (planta permanente),1660381,1336513,,,Un sueldo,Performance de la compañía,Más de tres,45,Mayo,3,"Abono de celular, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Guardería o pago para cubrir costo de guardería",3,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,2,2,2,0,"Docker, Kubernetes, Linux, Microcontroladores, OpenStack, VMWare, Windows Server","HTML, PHP, Python",Ninguno de los anteriores,"MariaDB, MongoDB, MySQL",Ninguna de las anteriores,De 1001 a 2000 personas,100% remoto,0,desde el 2024 el aumento es mensual antes era cada 4 meses,No,9,3,Responder sobre mis estudios,Universitario,Incompleto,Ingeniería en Software,UTN - Universidad Tecnológica Nacional,Responder sobre guardias,"Sí, pasiva",0,Bruto,Terminar encuesta,30,Hombre Cis,FALSE,Junior,1660381
3548,Buenos Aires,Full-Time,Staff (planta permanente),2707000,2269550,,no,De uno a tres sueldos,Mix de las anteriores,Tres,63.8,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias), 2 dias off lunes o viernes al mes. off por cumple mio y de mis hijos. puntos para camnje de productos, credito en compras del 50% con tope de 40mil",3,"No, pero escucho ofertas.",Developer,6,3,6,0,OpenShift,".NET, C#, CSS, HTML, Javascript, TypeScript",".NET Core, React.js",Oracle,"Jest, Xunit",De 201 a 500 personas,100% remoto,0,"no, fueron ajustando a medida que se acumulaba la inflación, creo que por paritaria bancaria.(un pelín más)",No,10,1,Terminar encuesta,,,,,,,,,,43,Hombre Cis,FALSE,Senior,2707000
3549,Córdoba,Full-Time,Staff (planta permanente),939912.07,780127.01,,,No,No recibo bono,Dos,100,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc)",3,"No, pero escucho ofertas.",Data Engineer,1,1,1,0,"Azure, Google Cloud Platform","Python, SQL",Spark,"MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Sybase",Ninguna de las anteriores,De 201 a 500 personas,100% remoto,0,"Sí, cada 3 meses ajuste por inflación",No,8,3,Responder sobre guardias,Universitario,Incompleto,Licenciatura en Ciencias de la Computación,UNC - Universidad Nacional de Córdoba,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,33,Mujer Cis,FALSE,Junior,939912.07
3550,Mendoza,Full-Time,Staff (planta permanente),514000,449000,,,Menos de un sueldo,Performance individual,Uno,40,Abril,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Developer,0,0,0,0,"Azure, Docker, Linux",".NET, C#, SQL",.NET Core,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, PostgreSQL, SQLite","Postman, Xunit",De 201 a 500 personas,100% remoto,0,"Si, aumento del 40%",No sé,10,5,Responder sobre mis estudios,Universitario,En curso,Licenciatura en Ciencias de la Computación,UNCUYO - Universidad Nacional de Cuyo,Terminar encuesta,No,0,Bruto,Responder sobre mis estudios,26,Hombre Cis,FALSE,Junior,514000
3551,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),4611647,4611647,,,De uno a tres sueldos,Performance de la compañía,Uno,8,Abril,3,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles",4,"No, estoy muy conforme.",Architect,10,5,2,1,"Amazon Web Services, Docker","CSS, Javascript, Python, TypeScript","Bootstrap, Django, Vue.js",MySQL,Cypress,De 101 a 200 personas,100% remoto,0,paritarias comercio,No sé,8,1,Terminar encuesta,,,,,,,,,,32,Hombre Cis,FALSE,Senior,4611647
3552,Córdoba,Full-Time,Staff (planta permanente),1150000,1000000,,,Menos de un sueldo,Mix de las anteriores,Dos,140,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",Developer,3,2,2,2,"Docker, Linux","Javascript, PHP, SQL, TypeScript","Node.js, Nest.js, Yii2",MySQL,"Jest, PHPUnit, Postman",De 51 a 100 personas,100% remoto,0,,Sí,7,4,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,21,Hombre Cis,FALSE,Semi-Senior,1150000
3553,Buenos Aires,Full-Time,Staff (planta permanente),1000000,895000,,,No,No recibo bono,Dos,60,Marzo,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",Developer,2,0,2,0,IBM,"HTML, Java",primefaces,Ninguna de las anteriores,Ninguna de las anteriores,De 201 a 500 personas,100% remoto,0,Si,Sí,8,4,Terminar encuesta,,,,,,,,,,22,Hombre Cis,FALSE,Junior,1000000
3554,Córdoba,Full-Time,Staff (planta permanente),1613984,1340202,,,No,No recibo bono,No,0,No tuve,1,"Abono de celular, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1,"No, pero escucho ofertas.",Technical Leader,30,2,2,5,"Amazon Web Services, Docker, Linux, Serverless","Bash/Shell, CSS, Dart, HTML, Java, Javascript, PHP, SQL, TypeScript","Angular, Bootstrap, Flutter, jQuery, Laravel, Node.js","Amazon DynamoDB, MySQL","Mocha, PHPUnit, Postman",De 11  a 50  personas,Híbrido (presencial y remoto),1,Se frenó todo ajuste,Sí,10,2,Responder sobre guardias,Universitario,Completo,Ingeniería Electrónica,UNC - Universidad Nacional de Córdoba,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,53,Hombre Cis,FALSE,Senior,1613984
3555,Buenos Aires,Full-Time,Staff (planta permanente),865000,727000,,,No,No recibo bono,Tres,39,Mayo,3,Ninguna de las anteriores,2,"No, pero escucho ofertas.",HelpDesk,6,2,2,1,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 201 a 500 personas,100% presencial,0,se suelen revisar periodicamente,Sí,6,1,Terminar encuesta,,,,,,,,,,28,Hombre Cis,FALSE,Senior,865000
3556,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1331005,1603620,,,No,No recibo bono,Uno,41,Abril,3,"Capacitaciones y/o cursos, Horarios flexibles",3,"No, pero escucho ofertas.",Technical Leader,3,1,0,1,"Microsoft Power Platform, Dynamics 365",Javascript,Ninguno de los anteriores,"MySQL, Dataverse",Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,No,No,8,2,Responder sobre mis estudios,Universitario,Completo,Ingeniería Mecatrónica,UNCUYO - Universidad Nacional de Cuyo,Terminar encuesta,,,,,27,Hombre Cis,FALSE,Semi-Senior,1331005
3557,Santiago del Estero,Full-Time,Staff (planta permanente),662650,550000,,,No,No recibo bono,Uno,20,Abril,1,Ninguna de las anteriores,1,"Sí, estoy buscando activamente.",Developer,2,2,2,0,"Amazon Web Services, Docker, Linux","Go, Javascript, PHP, SQL","Laravel, Vue.js","MariaDB, MySQL",Ninguna de las anteriores,De 11  a 50  personas,100% presencial,0,,No,0,4,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Informática,UP - Universidad de Palermo,Terminar encuesta,,,,,25,Hombre Cis,FALSE,Junior,662650
3559,Buenos Aires,Full-Time,Staff (planta permanente),2860000,2410000,,,No,No recibo bono,Más de tres,77,Mayo,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles",3,"No, pero escucho ofertas.",Infosec,5,2,2,0,"Amazon Web Services, Azure, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 501 a 1000 personas,100% remoto,0,,No sé,8,4,Responder sobre guardias,Universitario,Incompleto,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Responder sobre guardias,No,0,Porcentaje de mi sueldo bruto,Terminar encuesta,38,Hombre Cis,FALSE,Semi-Senior,2860000
3560,Mendoza,Full-Time,Tercerizado (trabajo a través de consultora o agencia),675000,564800,,,No,No recibo bono,Uno,40,Marzo,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",Developer,2,2,2,0,Ninguna de las anteriores,Javascript,"Angular, Bootstrap",Ninguna de las anteriores,Karma,De 5001 a 10000 personas,100% remoto,0,"por inflación, y porque pedí ajutste yo",Sí,5,5,Responder sobre mis estudios,Universitario,Completo,Diseño Gráfico,,Terminar encuesta,,,,,28,Mujer Cis,FALSE,Junior,675000
3561,Córdoba,Full-Time,Staff (planta permanente),1024211,858596,,,No,No recibo bono,Dos,16,Abril,3,Horarios flexibles,3,"No, pero escucho ofertas.",BI Analyst / Data Analyst,6,1,2,0,"Azure, SAP",SQL,SAP Hana,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Oracle",Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,como empleados de comercio,Sí,10,0,Responder sobre mis estudios,Terciario,Completo,Analista de Sistemas,,Terminar encuesta,,,,,33,Mujer Cis,FALSE,Senior,1024211
3562,Mendoza,Part-Time,Staff (planta permanente),2045000,1608000,,,No,No recibo bono,No,0,No tuve,1,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",Developer,35,22,6,5,"Amazon Web Services, Docker, Linux","Javascript, Python, SQL","Flask, React.js",PostgreSQL,Ninguna de las anteriores,De 2001a 5000 personas,100% presencial,0,,No,10,5,Terminar encuesta,,,,,,,,,,54,Hombre Cis,FALSE,Senior,2045000
3563,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1357558,1190648,,,No,No recibo bono,Más de tres,60,Febrero,3,"Descuento en gimnasios / Clases de gimnasia online, Descuentos varios (Clarín 365, Club La Nación, etc), Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",HelpDesk,4,4,4,0,Linux,SQL,"WordPress, Ninguno de los anteriores",Ninguna de las anteriores,Ninguna de las anteriores,De 51 a 100 personas,Híbrido (presencial y remoto),3,,No,6,0,Terminar encuesta,,,,,,,,,,27,Hombre Cis,FALSE,Semi-Senior,1357558
3564,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1000000,830000,,,Menos de un sueldo,Performance de la compañía,Dos,40,Abril,2,Abono de Internet,1,"No, pero escucho ofertas.",BI Analyst / Data Analyst,2,1,2,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),1,,Sí,3,3,Terminar encuesta,,,,,,,,,,35,Mujer Cis,FALSE,Junior,1000000
3565,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1523379,1251691,,,No,No recibo bono,Uno,36.5,Marzo,2,"Abono de Internet, Capacitaciones y/o cursos, Horarios flexibles, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",2,"Sí, estoy buscando activamente.",SysAdmin / DevOps / SRE,17,13,6,0,"Linux, VMWare",Bash/Shell,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,"si, por inflacion se ajusta cada 3 meses aprox",No sé,6,0,Responder sobre guardias,,,,,,"Sí, activa",0,Bruto,Terminar encuesta,43,Hombre Cis,FALSE,Senior,1523379
3566,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1078228,894929,,,No,No recibo bono,Dos,30,Mayo,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",2,"Sí, estoy buscando activamente.",Developer,3,3,1,0,OpenShift,TypeScript,"Angular, Bootstrap, Next.js",Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,,No sé,8,1,Terminar encuesta,,,,,,,,,,23,Hombre Cis,FALSE,Semi-Senior,1078228
3567,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),900000,750000,,,Un sueldo,Performance de la compañía,Dos,26,Abril,3,"Abono de celular, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"Sí, estoy buscando activamente.",Technical Leader,16,0,16,0,Windows Server,0,0,0,0,De 501 a 1000 personas,Híbrido (presencial y remoto),4,se,No sé,3,0,Terminar encuesta,,,,,,,,,,34,Hombre Cis,FALSE,Senior,900000
