Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3715000,2890000,,,De uno a tres sueldos,Performance de la compañía,Dos,12,Junio,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Descuentos varios (Clarín 365, Club La Nación, etc), Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",,Developer,5,4,4,0,"Amazon Web Services, Docker, Serverless","Javascript, TypeScript",Node.js,Amazon DynamoDB,Postman,De 1001 a 2000 personas,100% remoto,0,,No,8,4,Hype,Terminar encuesta,,,,,,,,,,,,,,,31,Hombre Cis,Sí,FALSE,Semi-Senior,3715000
Buenos Aires,Full-Time,Staff (planta permanente),2500000,1900000,,,No,No recibo bono,Uno,13,Mayo,1,Horarios flexibles,1,"No, pero escucho ofertas.",Tengo dos trabajos full time,Developer,22,0,0,0,Amazon Web Services,".NET, C#",Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,se ajusto el salario en base a el IPC de los ultimos 4 meses,No,9,1,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,48,Hombre Cis,Sí,FALSE,Senior,2500000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2000000,2400000,,,No,No recibo bono,Uno,4.5,Abril,3,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",,BI Analyst / Data Analyst,6,1,1,1,Google Cloud Platform,"Python, SQL",Ninguno de los anteriores,Standard SQL,Ninguna de las anteriores,De 51 a 100 personas,Híbrido (presencial y remoto),1,ipc,Sí,3,5,Hype,Terminar encuesta,,,,,,,,,,,,,,,28,Mujer Cis,Sí,FALSE,Senior,2000000
Tierra del Fuego,Full-Time,Staff (planta permanente),4500000,3800000,,no,No,No recibo bono,Uno,7,Marzo,2,Horarios flexibles,2,"No, pero escucho ofertas.",,Consultant,30,1,8,4,"Amazon Web Services, Arduino o similar, Docker, Linux, Microcontroladores","Java, Python","Django, Spring","MariaDB, MySQL, Redis","Jest, JUnit",Más de 10000 personas,100% remoto,0,7%,No sé,0,5,Hype,Terminar encuesta,,,,,,,,,,,,,,,50,Hombre Cis,Sí,FALSE,Senior,4500000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2170000,1498100,,,No,No recibo bono,Dos,13,Junio,3,"Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Estacionamiento gratuito / subvencionado, Vacaciones flexibles (adicionales a las reglamentarias)",3,"Sí, estoy buscando activamente.",,HelpDesk,15,3,1,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),4,,No,8,1,Hype,Responder sobre guardias,Universitario,En curso,Videojuegos,,Responder sobre entrevistas técnicas,Entre 2 y 4,HR + Alguien del Equipo,"Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a",Menos de 2 horas,Creo que seguir haciendo desafíos técnicos es algo anticuado.,Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,36,Hombre Cis,Sí,FALSE,Senior,2170000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3400000,2500000,,,De uno a tres sueldos,Mix de las anteriores,Dos,12,Junio,2,"Abono de celular, Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",2,"Sí, estoy buscando activamente.",,Technical Leader,6,15,3,4,"Amazon Web Services, Google Cloud Platform, Linux","Python, SQL",Ninguno de los anteriores,"Amazon Redshift, Google Cloud Storage, MySQL, PostgreSQL, SQLite, ClickHouse",Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),2,"si, los ajuste por inflacion",Sí,5,2,Vibequé?,Responder sobre entrevistas técnicas,,,,,,Entre 2 y 4,"HR, Técnica - Diseño & Arquitectura","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, En plataformas tipo HackerRank o similares, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a",Hasta 4 horas,Creo que seguir haciendo desafíos técnicos es algo anticuado.,Terminar encuesta,,,,34,Hombre Cis,Sí,FALSE,Senior,3400000
Ciudad Autónoma de Buenos Aires,Part-Time,Contractor,1133333,1133333,,,No,No recibo bono,No,0,No tuve,2,Ninguna de las anteriores,3,"No, pero escucho ofertas.",Tengo dos trabajos full time,Developer,5,5,5,1,"Amazon Web Services, Docker","Java, PHP",WordPress,MySQL,JUnit,De 5001 a 10000 personas,100% remoto,0,"En el de desarrolladora no, tengo el mismo sueldo desde octubre, en el de docente, sube muy poco por proyecto.",Sí,5,2,Vibequé?,Responder sobre mis estudios,Universitario,Completo,Licenciatura en Sistemas,UNLA - Universidad Nacional de Lanús,Terminar encuesta,,,,,,,,,,33,Mujer Cis,Sí,FALSE,Semi-Senior,1133333
Santa Fe,Full-Time,Contractor,1000000,850000,,,No,No recibo bono,Dos,4,Mayo,3,Descuentos de empleados,3,"No, pero escucho ofertas.",,BI Analyst / Data Analyst,1,1,1,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,App Nextbyn,Ninguna de las anteriores,De 201 a 500 personas,100% presencial,5,"Si, la de empleados de comercio.",No,9,3,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,33,Mujer Cis,No,FALSE,Junior,1000000
Misiones,Full-Time,Staff (planta permanente),2153724,1787592,,,No,No recibo bono,Uno,10,Febrero,3,"Abono de celular, Horarios flexibles, Día del cumpleaños más 3 días off para trámites",2,"No, pero escucho ofertas.",,Developer,20,12,3,1,"Docker, Linux, Microcontroladores","C, Java, Python","Node.js, Spring",PostgreSQL,Postman,De 201 a 500 personas,100% remoto,0,,No,7,4,Hype,Responder sobre mis estudios,Universitario,Completo,Ingeniería en Informática,,Terminar encuesta,,,,,,,,,,42,Hombre Cis,Sí,FALSE,Senior,2153724
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),4000000,3500000,,,Un sueldo,Performance de la compañía,Uno,6,Marzo,3,"Abono de Internet, Clases de idiomas, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",Tengo dos trabajos full time,Developer,12,6,12,0,"Amazon Web Services, Docker, Linux","Bash/Shell, CSS, HTML, Javascript, TypeScript","Next.js, Node.js, React.js","Amazon DynamoDB, MongoDB","Cypress, Vitest",De 11  a 50  personas,100% remoto,0,si,No,8,5,Hype,Terminar encuesta,,,,,,,,,,,,,,,34,Hombre Cis,No,FALSE,Senior,4000000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),6000000,4500000,,,De uno a tres sueldos,Mix de las anteriores,Más de tres,16,Junio,2,"Capacitaciones y/o cursos, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, pero escucho ofertas.",,Developer,5,3,3,0,Cloud foundry,Python,Drupal,Oracle,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),3,"Si, por sindicato bancario ",No sé,1,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,38,Mujer Cis,Sí,FALSE,Semi-Senior,6000000
Santa Fe,Full-Time,Staff (planta permanente),1500000,1100000,,,No,No recibo bono,Dos,4,Marzo,1,Descuento en gimnasios / Clases de gimnasia online,1,"Sí, estoy buscando activamente.",Tengo dos trabajos full time,SysAdmin / DevOps / SRE,5,10,3,0,Azure,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),1,,No,8,2,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,47,Hombre Cis,Sí,FALSE,Semi-Senior,1500000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2800000,2400000,,,No,No recibo bono,Dos,3,Mayo,2,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",2,"Sí, estoy buscando activamente.",Tengo dos trabajos full time,Developer,12,5,2,2,"Amazon Web Services, Azure, Linux, Serverless, Windows Server",".NET, C#, HTML, Javascript, PHP, SQL, TypeScript, VBA","Bootstrap, jQuery, Laravel, Next.js, Node.js, React.js, Vue.js","Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB, MySQL","Jest, JUnit, Mocha, PHPUnit, Xunit",De 501 a 1000 personas,Híbrido (presencial y remoto),4,no,Sí,7,3,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,31,Hombre Cis,Sí,FALSE,Senior,2800000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1191450,1072170,,,No,No recibo bono,Uno,8.3,Mayo,2,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",,Developer,3,0,3,0,Docker,"CSS, HTML, Javascript","Bootstrap, Vue.js",Ninguna de las anteriores,Postman,De 2 a 10 personas,Híbrido (presencial y remoto),3,,No,8,5,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,36,Mujer Cis,Sí,FALSE,Semi-Senior,1191450
Buenos Aires,Full-Time,Staff (planta permanente),1815000,1500000,,,No,No recibo bono,Dos,8,Junio,2,"Capacitaciones y/o cursos, Horarios flexibles",2,"No, pero escucho ofertas.",,Recruiter,11,1,9,2,"Google Cloud Platform, Windows Server",Python,SAP,Oracle,OpenQA,De 51 a 100 personas,Híbrido (presencial y remoto),3,Si,Sí,8,4,Vibequé?,Responder sobre mis estudios,Universitario,En curso,Licenciatura en Administración de Empresas,UBA - Universidad de Buenos Aires,Responder sobre guardias,Hasta 2,"HR, Manager directo/a","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, En plataformas tipo HackerRank o similares",Hasta 2 horas,"Si me interesa la empresa, invierto todo el tiempo que haga falta.",Terminar encuesta,No,0,Neto,32,Hombre Cis,No,FALSE,Senior,1815000
Ciudad Autónoma de Buenos Aires,Part-Time,Contractor,830000,830000,,,No,No recibo bono,Tres,3,Julio,3,"Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, pero escucho ofertas.",,BI Analyst / Data Analyst,1,1,1,0,Ninguna de las anteriores,SQL,Ninguno de los anteriores,"Microsoft Azure (Tables, CosmosDB, SQL, etc), MySQL",Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),2,,Sí,10,5,Hype,Responder sobre mis estudios,Universitario,En curso,Licenciatura en Sistemas,UADE - Universidad Argentina De la Empresa,Terminar encuesta,,,,,,,,,,24,Hombre Cis,No,FALSE,Junior,830000
San Luis,Full-Time,Tercerizado (trabajo a través de consultora o agencia),1312818,1266000,,,No,No recibo bono,Dos,45,Abril,3,Ninguna de las anteriores,3,"No, pero escucho ofertas.",,Functional Analyst,1,1,1,0,Ninguna de las anteriores,SQL,Ninguno de los anteriores,Oracle,Ninguna de las anteriores,De 1001 a 2000 personas,100% presencial,0,,No sé,0,5,Hype,Responder sobre mis estudios,Terciario,Completo,Desarrollo Web,UNSL - Universidad Nacional de San Luis,Responder sobre guardias,Hasta 2,"HR, Manager directo/a","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a",Menos de 2 horas,"Aunque me interese, no quiero invertir mucho tiempo en pruebas técnicas.",Terminar encuesta,No,0,Porcentaje de mi sueldo bruto,27,Hombre Cis,Sí,FALSE,Junior,1312818
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),4630000,3800000,,,Menos de un sueldo,Performance de la compañía,Dos,17.7,Abril,3,"Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",,Scrum Master,10,4,4,0,"Amazon Web Services, Azure",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,Híbrido (presencial y remoto),1,,No sé,9,3,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,48,Hombre Cis,Sí,FALSE,Senior,4630000
Santa Fe,Full-Time,Tercerizado (trabajo a través de consultora o agencia),1480000,1400000,,,No,No recibo bono,Dos,50,Junio,3,"Abono de celular, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles",3,"No, pero escucho ofertas.",,BI Analyst / Data Analyst,3,1,1,0,Windows Server,SQL,SAP,Oracle,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),2,Aumento por ipc trimestral y suba de categoría,No,8,4,Vibequé?,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,,,,,,,,,,35,Hombre Cis,Sí,FALSE,Semi-Senior,1480000
Buenos Aires,Full-Time,Participación societaria en una cooperativa,2500000,2300000,,,De uno a tres sueldos,Performance de la compañía,Tres,30,Junio,2,"Cuota para universidad / posgrados, Horarios flexibles, auto de uso compartido",2,"No, estoy muy conforme.",,Manager / Director,23,12,3,10,"Arduino o similar, Docker, Linux","Arduino, Bash/Shell, HTML, Javascript, PHP, Python","Django, Flask, Node.js, React.js, Vue.js, WordPress","MongoDB, MySQL, PostgreSQL, Redis, SQLite","Karma, Postman, Puppeteer",De 11  a 50  personas,Híbrido (presencial y remoto),3,,Sí,9,2,Hype,Terminar encuesta,,,,,,,,,,,,,,,46,Hombre Cis,Sí,FALSE,Senior,2500000
Córdoba,Full-Time,Staff (planta permanente),3400000,2800000,,,No,No recibo bono,Dos,13,Junio,2,"Abono de Internet, Clases de idiomas",2,"No, pero escucho ofertas.",,Developer,18,15,5,0,Ninguna de las anteriores,"Java, SQL",adf,Oracle,Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,"si, cada 4 meses revision salarial",No sé,7,3,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,46,Mujer Cis,Sí,FALSE,Senior,3400000
Ciudad Autónoma de Buenos Aires,Full-Time,Tercerizado (trabajo a través de consultora o agencia),954300,792069,,,No,No recibo bono,Uno,8,Abril,2,"Abono de Internet, Capacitaciones y/o cursos, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá)",2,"Sí, estoy buscando activamente.",,Developer,1,1,1,0,"Azure, SAP","CSS, HTML, SQL","Bootstrap, React.js","Microsoft Azure (Tables, CosmosDB, SQL, etc)",Ninguna de las anteriores,De 1001 a 2000 personas,100% remoto,0,"Si, por inflacion",No sé,8,1,Llegó para quedarse,Responder sobre guardias,Terciario,Completo,Tecnicatura en gastronomía,,Responder sobre entrevistas técnicas,Hasta 2,"HR, Técnica - Coding","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a",Hasta 4 horas,"Aunque me interese, no quiero invertir mucho tiempo en pruebas técnicas.",Terminar encuesta,"Sí, pasiva",0,Neto,33,Mujer Cis,Sí,FALSE,Junior,954300
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2974265,2466996,,,No,No recibo bono,Uno,11,Abril,2,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",,UX Writer,9,2,7,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),1,Un ajuste por inflación,No,5,3,Vibequé?,Responder sobre mis estudios,Universitario,Incompleto,Licenciatura en Comunicación,,Terminar encuesta,Entre 2 y 4,"HR, Técnica - Diseño & Arquitectura, Manager directo/a","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres",Hasta 4 horas,Creo que seguir haciendo desafíos técnicos es algo anticuado.,Responder sobre mis estudios,,,,34,Hombre Cis,Sí,FALSE,Senior,2974265
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2900000,,,,Un sueldo,Performance individual,Dos,12.3,Mayo,2,"Abono de celular, Abono de Internet, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, pero escucho ofertas.",,UX Researcher,5,3,3,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),1,"Solo por inflación, tuvimos dos ajustes. Abril y Junio. ",No sé,8,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,30,Mujer Cis,Sí,FALSE,Semi-Senior,2900000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2200000,1928000,,,No,No recibo bono,Dos,10,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles",3,"No, pero escucho ofertas.",,Developer,3,3,3,0,"Amazon Web Services, Docker","CSS, HTML, Javascript, TypeScript","Angular, Node.js",MongoDB,Postman,De 11  a 50  personas,100% remoto,0,,No,8,3,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,25,Hombre Cis,Sí,FALSE,Semi-Senior,2200000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2007000,1780000,,,No,No recibo bono,Dos,25,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",3,"No, pero escucho ofertas.",,Developer,3,2,2,0,"Amazon Web Services, Docker, Linux","Bash/Shell, CSS, HTML, Javascript, PHP, SQL, TypeScript","Bootstrap, Laravel, Node.js, Symfony, WordPress","Amazon DynamoDB, MySQL",PHPUnit,De 501 a 1000 personas,Híbrido (presencial y remoto),2,si,Sí,7,5,Hype,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,,,,,,,,,,22,Mujer Cis,Sí,FALSE,Semi-Senior,2007000
Mendoza,Full-Time,Tercerizado (trabajo a través de consultora o agencia),1040000,864000,,,No,No recibo bono,Dos,16,Abril,2,"Abono de Internet, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá)",2,"No, pero escucho ofertas.",,Developer,2,1,1,0,"Azure, Salesforce",Apex,Ninguno de los anteriores,Salesforce,Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,ajuste por inflación y por desempeño,No sé,6,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,28,Hombre Cis,No,FALSE,Junior,1040000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),6000000,4200000,,,De uno a tres sueldos,Performance de la compañía,Uno,15,Abril,3,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",3,"No, pero escucho ofertas.",,BI Analyst / Data Analyst,18,4,4,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),4,"Si, ajuste por inflación.",Sí,8,2,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,47,Hombre Cis,Sí,FALSE,Senior,6000000
Ciudad Autónoma de Buenos Aires,Full-Time,Tercerizado (trabajo a través de consultora o agencia),1950000,1618500,,,No,No recibo bono,No,0,No tuve,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online",2,"No, pero escucho ofertas.",,QA / Tester,5,0,0,0,Ninguna de las anteriores,"Javascript, SQL",Ninguno de los anteriores,"MongoDB, Oracle",Postman,De 201 a 500 personas,Híbrido (presencial y remoto),1,,No sé,0,3,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,25,Hombre Cis,Sí,FALSE,Semi-Senior,1950000
Buenos Aires,Full-Time,Staff (planta permanente),3500000,2800000,,,De uno a tres sueldos,Mix de las anteriores,Uno,7,Enero,2,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Horarios flexibles",3,"No, pero escucho ofertas.",,Developer,7,3,7,0,"Amazon Web Services, Google Cloud Platform","Go, Javascript, TypeScript",React.js,"Amazon DynamoDB, MySQL",Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),1,No,No sé,8,5,Hype,Responder sobre guardias,Universitario,En curso,Ingeniería en Informática,UNQ - Universidad Nacional de Quilmes,Responder sobre entrevistas técnicas,Entre 2 y 4,"HR, Técnica - Coding, Técnica - Diseño & Arquitectura","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres",Hasta 4 horas,Creo que seguir haciendo desafíos técnicos es algo anticuado.,Terminar encuesta,"Sí, pasiva",0,Neto,29,Hombre Cis,Sí,FALSE,Senior,3500000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2900000,2500000,,,No,No recibo bono,Dos,13,Abril,3,Ninguna de las anteriores,3,"No, pero escucho ofertas.",,Business Analyst,12,2,2,0,Ninguna de las anteriores,.NET,Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,De 501 a 1000 personas,Híbrido (presencial y remoto),3,por ipc,No,2,2,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,35,Hombre Cis,Sí,FALSE,Senior,2900000
Córdoba,Full-Time,Staff (planta permanente),3500000,3200000,,,Un sueldo,Performance individual,No,0,No tuve,3,"Descuento en gimnasios / Clases de gimnasia online, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Estacionamiento gratuito / subvencionado, Guardería o pago para cubrir costo de guardería",3,"No, estoy muy conforme.",,Developer,4,0,0,0,"Amazon Web Services, Docker, Google Cloud Platform, Kubernetes","Go, Java",Spring,Amazon DynamoDB,Postman,De 5001 a 10000 personas,Híbrido (presencial y remoto),2,,No sé,8,5,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,35,Hombre Cis,Sí,FALSE,Semi-Senior,3500000
Ciudad Autónoma de Buenos Aires,Full-Time,Tercerizado (trabajo a través de consultora o agencia),2300000,1990000,,,No,No recibo bono,Uno,15,Junio,2,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles",2,"No, pero escucho ofertas.",,Developer,2,0,0,0,"Amazon Web Services, Serverless","Javascript, TypeScript",Node.js,Amazon DynamoDB,Jest,De 1001 a 2000 personas,100% remoto,0,,No,8,5,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,34,Mujer Cis,No,FALSE,Junior,2300000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1782257,1671833.31,,,Menos de un sueldo,Mix de las anteriores,Uno,4,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",,Developer,13,3,1,0,Azure,".NET, C#, Javascript, SQL",".NET Core, Cordova","IBM Db2, Microsoft SQL Server","NUnit, Postman",De 501 a 1000 personas,100% remoto,0,,No,8,4,Vibequé?,Responder sobre mis estudios,Universitario,Completo,Licenciatura en Informática,UBP - Universidad Blas Pascal,Responder sobre guardias,Entre 2 y 4,"HR, Técnica - Coding","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a",Hasta 2 horas,"Si me interesa la empresa, invierto todo el tiempo que haga falta.",Terminar encuesta,No,0,Bruto,39,Hombre Cis,Sí,FALSE,Senior,1782257
Buenos Aires,Full-Time,Staff (planta permanente),3970000,3000000,,,Menos de un sueldo,Performance de la compañía,Uno,5,Abril,1,"Abono de celular, Comidas pagas / subvencionadas, Viáticos",2,"No, pero escucho ofertas.",,Manager / Director,30,13,5,20,"Docker, Linux, Cloudstack",Python,"React.js, WordPress, FastAPI","MariaDB, Microsoft SQL Server, MongoDB, PostgreSQL, Redis",Ninguna de las anteriores,De 501 a 1000 personas,Híbrido (presencial y remoto),2,,Sí,4,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,57,Hombre Cis,Sí,FALSE,Senior,3970000
Mendoza,Full-Time,Staff (planta permanente),4100000,3500000,,,Menos de un sueldo,Performance individual,Dos,16.5,Abril,3,"Descuentos varios (Clarín 365, Club La Nación, etc)",3,"No, pero escucho ofertas.",,Manager / Director,5,2,2,3,Firebase,"CSS, HTML, Javascript",React.js,Ninguna de las anteriores,Postman,De 51 a 100 personas,100% remoto,0,,No,9,0,Hype,Responder sobre mis estudios,Universitario,Completo,Licenciatura en Marketing,,Terminar encuesta,,,,,,,,,,37,Mujer Cis,Sí,FALSE,Semi-Senior,4100000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),4900000,3825665,,,No,No recibo bono,Uno,11,Mayo,2,Horarios flexibles,2,"Sí, estoy buscando activamente.",,Developer,10,2,1,0,"Amazon Web Services, Docker, Kubernetes, Linux","Java, Kotlin, Python, SQL","Django, Next.js, Spring, FastAPI","Amazon RDS/Aurora, Microsoft SQL Server, PostgreSQL, Redis",Cucumber,De 11  a 50  personas,100% remoto,0,Ajustes 3 veces por año según IPC,Sí,0,5,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,34,Hombre Cis,Sí,FALSE,Senior,4900000
Córdoba,Full-Time,Staff (planta permanente),3080000,2500000,,,No,No recibo bono,Dos,32,Abril,3,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",,Developer,5,2,2,0,"Docker, Firebase, Linux","Bash/Shell, Python",Django,"PostgreSQL, Redis",Postman,De 51 a 100 personas,100% remoto,0,Ajustes semestrales,No sé,8,3,Vibequé?,Responder sobre entrevistas técnicas,Universitario,Completo,Analista de Computación,UNC - Universidad Nacional de Córdoba,Terminar encuesta,Entre 2 y 4,Técnica - Coding,"Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres",Hasta 4 horas,"Aunque me interese, no quiero invertir mucho tiempo en pruebas técnicas.",Responder sobre mis estudios,,,,32,Hombre Cis,Sí,FALSE,Semi-Senior,3080000
